well	X	Y	MD	TVDSS	INCL	AZIM
Well-29	536237.686	3404828.079	1894.893	1741.82	23.26899573	155.6
Well-29	536239.858	3404823.284	1909.5494	1755.284	23.27149556	155.6
Well-29	536245.269	3404811.344	1946.0474	1788.812	23.27401472	155.6
Well-29	536249.366	3404802.302	1973.6838	1814.2	23.27142624	155.6
Well-29	536250.679	3404799.403	1982.5443	1822.34	23.26554944	155.6
Well-29	536255.17	3404789.492	2012.8394	1850.17	23.2733292	155.6
Well-29	536256.09	3404787.463	2019.0423	1855.868	23.27736252	155.6
Well-29	536257.975	3404783.302	2031.7583	1867.55	23.26539366	155.6
Well-29	536259.093	3404780.834	2039.3021	1874.48	23.27263822	155.6
Well-29	536261.501	3404775.522	2055.5392	1889.396	23.27238037	155.6
Well-29	536266.911	3404763.582	2092.0372	1922.924	23.27401472	155.6
Well-29	536269.921	3404756.939	2112.341	1941.5756	23.27395789	155.6
Well-29	536272.322	3404751.641	2128.5341	1956.452	23.26503566	155.6
Well-29	536272.584	3404751.062	2130.3062	1958.08	23.26554944	155.6
Well-29	536277.732	3404739.701	2165.0321	1989.98	23.27444663	155.6
Well-29	536283.143	3404727.76	2201.529	2023.508	23.26999964	155.6
Well-29	536283.427	3404727.134	2203.443	2025.2658	23.30804912	155.6
Well-29	536288.553	3404715.82	2238.027	2057.036	23.27212976	155.6
Well-29	536289.02	3404714.79	2241.1752	2059.9279	23.27941969	155.6
Well-29	536290.123	3404712.357	2248.6123	2066.76	23.27033001	155.6
Well-29	536293.495	3404704.914	2271.3625	2087.66	23.26711668	155.6
Well-29	536293.964	3404703.879	2274.5239	2090.564	23.28058292	155.6
Well-29	536299.374	3404691.939	2311.0219	2124.092	23.27401472	155.6
Well-29	536299.751	3404691.109	2313.5585	2126.4229	23.23315889	155.6
Well-57	536001.404	3405382.25	0	-21.7	0	0
Well-57	536001.404	3405382.25	77	55.3	0	0
Well-57	536001.404	3405382.25	92.62	70.92	0	0
Well-57	536001.404	3405382.25	110	88.3	2.26E-06	0
Well-57	536000.994	3405382.161	134.1175	112.412	1.223660906	257.7
Well-57	535999.058	3405381.741	167.7203	145.94	3.823677807	257.7
Well-57	535998.607	3405381.643	173.0245	151.22	5.475208039	257.7
Well-57	535995.516	3405380.971	201.4892	179.468	7.074401225	257.7
Well-57	535990.336	3405379.845	235.5243	212.996	9.902882443	257.7
Well-57	535986.417	3405378.994	256.1537	233.1469	12.36455107	257.7
Well-57	535983.611	3405378.384	269.8982	246.524	13.27745767	257.7
Well-57	535976.578	3405376.856	304.348	280.052	13.28421243	257.7
Well-57	535969.544	3405375.327	338.7989	313.58	13.29195876	257.7
Well-57	535965.598	3405374.47	358.1259	332.39	13.28230906	257.7
Well-57	535962.51	3405373.799	373.2487	347.108	13.28664454	257.7
Well-57	535961.421	3405373.562	378.5837	352.3	13.29576447	257.7
Well-57	535955.477	3405372.27	407.6985	380.636	13.28209456	257.7
Well-57	535948.443	3405370.742	442.1494	414.164	13.29195876	257.7
Well-57	535941.41	3405369.214	476.5992	447.692	13.28421243	257.7
Well-57	535938.368	3405368.553	491.4965	462.19	13.29561275	257.7
Well-57	535934.376	3405367.685	511.049	481.22	13.27551992	257.7
Well-57	535927.343	3405366.157	545.4999	514.748	13.29195876	257.7
Well-57	535920.309	3405364.629	579.9497	548.276	13.28421243	257.7
Well-57	535913.276	3405363.1	614.3995	581.804	13.28421243	257.7
Well-57	535906.242	3405361.572	648.8504	615.332	13.29195876	257.7
Well-57	535899.208	3405360.043	683.3002	648.86	13.28421243	257.7
Well-57	535892.175	3405358.515	717.75	682.388	13.28421243	257.7
Well-57	535885.141	3405356.987	752.2009	715.916	13.29195876	257.7
Well-57	535878.108	3405355.458	786.6507	749.444	13.28421243	257.7
Well-57	535871.074	3405353.93	821.1005	782.972	13.28421243	257.7
Well-57	535864.041	3405352.402	855.5514	816.5	13.29195876	257.7
Well-57	535858.41	3405351.178	883.1295	843.34	13.28576209	257.7
Well-57	535857.007	3405350.873	890.0012	850.028	13.27799141	257.7
Well-57	535849.974	3405349.345	924.451	883.556	13.28421243	257.7
Well-57	535842.94	3405347.816	958.9019	917.084	13.29195876	257.7
Well-57	535835.906	3405346.288	993.3517	950.612	13.28421243	257.7
Well-57	535828.873	3405344.76	1027.8015	984.14	13.28421243	257.7
Well-57	535827.165	3405344.389	1036.1659	992.28	13.30170795	257.7
Well-57	535821.839	3405343.231	1062.2513	1017.668	13.27859762	257.7
Well-57	535814.806	3405341.703	1096.7022	1051.196	13.29195876	257.7
Well-57	535807.772	3405340.175	1131.152	1084.724	13.28421243	257.7
Well-57	535800.739	3405338.646	1165.6018	1118.252	13.28421243	257.7
Well-57	535793.705	3405337.118	1200.0527	1151.78	13.29195876	257.7
Well-57	535786.672	3405335.589	1234.5025	1185.308	13.28421243	257.7
Well-57	535779.638	3405334.061	1268.9523	1218.836	13.28421243	257.7
Well-57	535772.604	3405332.533	1303.4032	1252.364	13.29195876	257.7
Well-57	535765.571	3405331.004	1337.853	1285.892	13.28421243	257.7
Well-57	535764.376	3405330.745	1343.7083	1291.59	13.3108105	257.7
Well-57	535758.537	3405329.476	1372.3028	1319.42	13.27875948	257.7
Well-57	535751.504	3405327.948	1406.7537	1352.948	13.29195876	257.7
Well-57	535744.47	3405326.419	1441.2035	1386.476	13.28421243	257.7
Well-57	535737.437	3405324.891	1475.6533	1420.004	13.28421243	257.7
Well-57	535730.403	3405323.362	1510.1042	1453.532	13.29195876	257.7
Well-57	535723.37	3405321.834	1544.554	1487.06	13.28421243	257.7
Well-57	535716.336	3405320.306	1579.0038	1520.588	13.28421243	257.7
Well-57	535714.462	3405319.899	1588.1822	1529.52	13.30610313	257.7
Well-57	535709.302	3405318.777	1613.4547	1554.116	13.28681818	257.7
Well-57	535702.269	3405317.249	1647.9045	1587.644	13.28421243	257.7
Well-57	535695.235	3405315.721	1682.3543	1621.172	13.28421243	257.7
Well-57	535688.202	3405314.192	1716.8052	1654.7	13.29195876	257.7
Well-57	535681.168	3405312.664	1751.255	1688.228	13.28421243	257.7
Well-57	535674.135	3405311.135	1785.7048	1721.756	13.28421243	257.7
Well-57	535669.926	3405310.221	1806.321	1741.82	13.29093979	257.7
Well-57	535667.101	3405309.607	1820.1557	1755.284	13.29347707	257.7
Well-57	535660.067	3405308.079	1854.6055	1788.812	13.28421243	257.7
Well-57	535654.742	3405306.921	1880.692	1814.2	13.28883128	257.7
Well-57	535653.034	3405306.55	1889.0553	1822.34	13.26979531	257.7
Well-57	535647.196	3405305.282	1917.6509	1850.17	13.28809539	257.7
Well-57	535646	3405305.022	1923.5062	1855.868	13.3108105	257.7
Well-57	535643.55	3405304.489	1935.5094	1867.55	13.2846502	257.7
Well-57	535642.096	3405304.174	1942.6297	1874.48	13.27638731	257.7
Well-57	535638.967	3405303.494	1957.956	1889.396	13.28750351	257.7
Well-57	535631.933	3405301.965	1992.4058	1922.924	13.28421243	257.7
Well-57	535628.021	3405301.115	2011.57	1941.5745	13.29602983	257.7
Well-57	535624.9	3405300.437	2026.8556	1956.452	13.26938185	257.7
Well-57	535624.558	3405300.363	2028.5287	1958.08	13.33353721	257.7
Well-57	535617.866	3405298.908	2061.3065	1989.98	13.28983302	257.7
Well-57	535611.636	3405297.555	2091.8205	2019.6767	13.29085638	257.7
Well-57	535610.833	3405297.38	2095.7563	2023.508	13.23259117	257.7
Well-57	535603.799	3405295.852	2130.2061	2057.036	13.28421243	257.7
Well-57	535601.759	3405295.408	2140.1985	2066.76	13.30978114	257.7
Well-57	535601.26	3405295.3	2142.6427	2069.1393	13.23296896	257.7
Well-57	535597.375	3405294.456	2161.6727	2087.66	13.28551663	257.7
Well-57	535596.765	3405294.323	2164.657	2090.564	13.32149044	257.7
Well-57	535589.732	3405292.795	2199.1068	2124.092	13.28421243	257.7
Well-57	535589.202	3405292.68	2201.7017	2126.6176	13.27135397	257.7
Well-85	536011.015	3405393.767	0	-21.7	0	0
Well-85	536011.015	3405393.767	77	55.3	0	0
Well-85	536011.015	3405393.767	92.62	70.92	0	0
Well-85	536011.015	3405393.767	110	88.3	2.26E-06	0
Well-85	536010.631	3405393.936	134.1175	112.412	1.223660906	293.7
Well-85	536008.816	3405394.733	167.7203	145.94	3.823677807	293.7
Well-85	536008.394	3405394.918	173.0245	151.22	5.475208039	293.7
Well-85	536005.497	3405396.191	201.4892	179.468	7.074401225	293.7
Well-85	536000.645	3405398.322	235.5243	212.996	9.902882443	293.7
Well-85	535994.214	3405401.146	269.9345	246.524	13.00198952	293.7
Well-85	535986.146	3405404.69	304.8408	280.052	16.15463293	293.7
Well-85	535976.357	3405408.989	340.3763	313.58	19.35085889	293.7
Well-85	535970.075	3405411.748	360.6449	332.39	21.86922361	293.7
Well-85	535964.744	3405414.089	376.6961	347.108	23.51713402	293.7
Well-85	535962.774	3405414.955	382.4018	352.3	24.49917724	293.7
Well-85	535951.169	3405420.052	413.9861	380.636	26.21346348	293.7
Well-85	535935.454	3405426.954	452.4707	414.164	29.40095542	293.7
Well-85	535917.366	3405434.898	492.4315	447.692	32.96298566	293.7
Well-85	535908.734	3405438.689	510.2581	462.19	35.58244978	293.7
Well-85	535906.238	3405439.786	515.2862	466.2259	36.6142657	293.7
Well-85	535896.886	3405443.893	534.0225	481.22	36.84410069	293.7
Well-85	535875.975	3405453.077	575.9182	514.748	36.84381451	293.7
Well-85	535855.065	3405462.261	617.8139	548.276	36.84381451	293.7
Well-85	535834.154	3405471.445	659.7107	581.804	36.8458221	293.7
Well-85	535813.243	3405480.629	701.6064	615.332	36.84381451	293.7
Well-85	535792.333	3405489.813	743.5021	648.86	36.84381451	293.7
Well-85	535771.422	3405498.997	785.3978	682.388	36.84381451	293.7
Well-85	535750.511	3405508.181	827.2935	715.916	36.84381451	293.7
Well-85	535729.601	3405517.365	869.1892	749.444	36.84381451	293.7
Well-85	535708.69	3405526.549	911.086	782.972	36.8458221	293.7
Well-85	535687.779	3405535.734	952.9817	816.5	36.84381451	293.7
Well-85	535671.04	3405543.086	986.5207	843.34	36.84483479	293.7
Well-85	535666.869	3405544.918	994.8774	850.028	36.83971947	293.7
Well-85	535645.958	3405554.102	1036.7731	883.556	36.84381451	293.7
Well-85	535625.047	3405563.286	1078.6688	917.084	36.84381451	293.7
Well-85	535604.137	3405572.47	1120.5656	950.612	36.8458221	293.7
Well-85	535583.226	3405581.654	1162.4613	984.14	36.84381451	293.7
Well-85	535578.149	3405583.884	1172.633	992.28	36.8451059	293.7
Well-85	535562.315	3405590.838	1204.357	1017.668	36.84340044	293.7
Well-85	535541.404	3405600.022	1246.2527	1051.196	36.84381451	293.7
Well-85	535520.494	3405609.206	1288.1484	1084.724	36.84381451	293.7
Well-85	535499.583	3405618.39	1330.0452	1118.252	36.8458221	293.7
Well-85	535478.672	3405627.574	1371.9409	1151.78	36.84381451	293.7
Well-85	535457.762	3405636.758	1413.8366	1185.308	36.84381451	293.7
Well-85	535436.851	3405645.942	1455.7323	1218.836	36.84381451	293.7
Well-85	535415.94	3405655.126	1497.628	1252.364	36.84381451	293.7
Well-85	535395.03	3405664.31	1539.5248	1285.892	36.8458221	293.7
Well-85	535391.476	3405665.871	1546.644	1291.59	36.83447156	293.7
Well-85	535374.119	3405673.494	1581.4205	1319.42	36.84572688	293.7
Well-85	535353.208	3405682.678	1623.3162	1352.948	36.84381451	293.7
Well-85	535332.298	3405691.862	1665.2119	1386.476	36.84381451	293.7
Well-85	535311.387	3405701.047	1707.1076	1420.004	36.84381451	293.7
Well-85	535290.476	3405710.231	1749.0033	1453.532	36.84381451	293.7
Well-85	535269.566	3405719.415	1790.9001	1487.06	36.8458221	293.7
Well-85	535248.655	3405728.599	1832.7958	1520.588	36.84381451	293.7
Well-85	535243.084	3405731.045	1843.9564	1529.52	36.83976906	293.7
Well-85	535227.744	3405737.783	1874.6915	1554.116	36.84528341	293.7
Well-85	535206.833	3405746.967	1916.5872	1587.644	36.84381451	293.7
Well-85	535185.923	3405756.151	1958.4829	1621.172	36.84381451	293.7
Well-85	535165.012	3405765.335	2000.3797	1654.7	36.8458221	293.7
Well-85	535144.101	3405774.519	2042.2754	1688.228	36.84381451	293.7
Well-85	535123.191	3405783.703	2084.1711	1721.756	36.84381451	293.7
Well-85	535110.677	3405789.199	2109.2423	1741.82	36.84307482	293.7
Well-85	535102.28	3405792.887	2126.0668	1755.284	36.84491674	293.7
Well-85	535081.369	3405802.071	2167.9625	1788.812	36.84381451	293.7
Well-85	535065.535	3405809.025	2199.6876	1814.2	36.84605173	293.7
Well-85	535060.459	3405811.255	2209.8593	1822.34	36.8451059	293.7
Well-85	535043.102	3405818.878	2244.6347	1850.17	36.84330822	293.7
Well-85	535039.548	3405820.439	2251.755	1855.868	36.84628715	293.7
Well-85	535032.262	3405823.639	2266.352	1867.55	36.84110338	293.7
Well-85	535027.94	3405825.537	2275.0123	1874.48	36.85048659	293.7
Well-85	535018.637	3405829.623	2293.6507	1889.396	36.84283729	293.7
Well-85	534997.727	3405838.807	2335.5464	1922.924	36.84381451	293.7
Well-85	534986.09	3405843.918	2358.862	1941.5822	36.84646403	293.7
Well-85	534976.816	3405847.991	2377.4421	1956.452	36.84048947	293.7
Well-85	534975.801	3405848.437	2379.4771	1958.08	36.86989765	293.7
Well-85	534955.905	3405857.175	2419.3389	1989.98	36.84459265	293.7
Well-85	534934.995	3405866.36	2461.2346	2023.508	36.84381451	293.7
Well-85	534927.095	3405869.829	2477.0625	2036.1745	36.84467144	293.7
Well-85	534914.084	3405875.544	2503.1303	2057.036	36.84329419	293.7
Well-85	534913.5	3405875.8	2504.2996	2057.9721	36.81596372	293.7
Well-85	534908.019	3405878.207	2515.2809	2066.76	36.84501999	293.7
Well-85	534894.984	3405883.932	2541.3971	2087.66	36.84414842	293.7
Well-85	534893.173	3405884.728	2545.026	2090.564	36.84673458	293.7
Well-85	534876.516	3405892.044	2578.4	2117.272	36.84471084	293.7
Well-85	534876.054	3405892.247	2579.3262	2118.0134	36.82450884	293.7
Well-2	536020.625	3405405.284	0	-21.7	0	0
Well-2	536020.625	3405405.284	77	55.3	0	0
Well-2	536020.625	3405405.284	92.62	70.92	0	0
Well-2	536020.625	3405405.284	110	88.3	2.26E-06	0
Well-2	536021.017	3405405.135	134.1175	112.412	1.223660906	110.8
Well-2	536022.87	3405404.432	167.7203	145.94	3.823677807	110.8
Well-2	536023.301	3405404.269	173.0245	151.22	5.475208039	110.8
Well-2	536026.259	3405403.146	201.4892	179.468	7.074401225	110.8
Well-2	536031.214	3405401.265	235.5243	212.996	9.902882443	110.8
Well-2	536037.78	3405398.773	269.9345	246.524	13.00198952	110.8
Well-2	536046.019	3405395.646	304.8408	280.052	16.15463293	110.8
Well-2	536056.014	3405391.852	340.3763	313.58	19.35085889	110.8
Well-2	536062.43	3405389.418	360.6449	332.39	21.86922361	110.8
Well-2	536067.873	3405387.352	376.6961	347.108	23.51713402	110.8
Well-2	536069.884	3405386.588	382.4018	352.3	24.49917724	110.8
Well-2	536081.735	3405382.09	413.9861	380.636	26.21346348	110.8
Well-2	536097.781	3405376	452.4707	414.164	29.40095542	110.8
Well-2	536116.252	3405368.99	492.4315	447.692	32.96298566	110.8
Well-2	536125.066	3405365.644	510.2581	462.19	35.58244978	110.8
Well-2	536137.467	3405360.937	534.2392	481.22	37.48227951	110.8
Well-2	536161.869	3405351.676	578.3888	514.748	40.58708497	110.8
Well-2	536188.591	3405341.534	623.1621	546.6128	44.62725057	110.8
Well-2	536190.089	3405340.965	625.5854	548.276	46.65916915	110.8
Well-2	536220.277	3405329.507	674.4287	581.804	46.65103121	110.8
Well-2	536250.465	3405318.05	723.272	615.332	46.65103121	110.8
Well-2	536280.653	3405306.592	772.1164	648.86	46.65224923	110.8
Well-2	536310.841	3405295.134	820.9597	682.388	46.65103121	110.8
Well-2	536341.029	3405283.676	869.803	715.916	46.65103121	110.8
Well-2	536371.217	3405272.219	918.6463	749.444	46.65103121	110.8
Well-2	536401.406	3405260.761	967.4896	782.972	46.65103121	110.8
Well-2	536431.594	3405249.303	1016.3329	816.5	46.65103121	110.8
Well-2	536455.76	3405240.131	1055.4335	843.34	46.6514745	110.8
Well-2	536461.782	3405237.845	1065.1762	850.028	46.64925213	110.8
Well-2	536491.97	3405226.387	1114.0195	883.556	46.65103121	110.8
Well-2	536522.158	3405214.93	1162.8628	917.084	46.65103121	110.8
Well-2	536552.346	3405203.472	1211.7061	950.612	46.65103121	110.8
Well-2	536582.534	3405192.014	1260.5494	984.14	46.65103121	110.8
Well-2	536589.863	3405189.232	1272.4074	992.28	46.64974727	110.8
Well-2	536612.722	3405180.556	1309.3927	1017.668	46.65144286	110.8
Well-2	536642.91	3405169.099	1358.236	1051.196	46.65103121	110.8
Well-2	536673.098	3405157.641	1407.0793	1084.724	46.65103121	110.8
Well-2	536703.287	3405146.183	1455.9226	1118.252	46.65103121	110.8
Well-2	536733.475	3405134.725	1504.767	1151.78	46.65224923	110.8
Well-2	536763.663	3405123.268	1553.6103	1185.308	46.65103121	110.8
Well-2	536793.851	3405111.81	1602.4536	1218.836	46.65103121	110.8
Well-2	536824.039	3405100.352	1651.2969	1252.364	46.65103121	110.8
Well-2	536854.227	3405088.894	1700.1402	1285.892	46.65103121	110.8
Well-2	536859.357	3405086.947	1708.4408	1291.59	46.64974727	110.8
Well-2	536884.415	3405077.437	1748.9835	1319.42	46.65129408	110.8
Well-2	536914.603	3405065.979	1797.8268	1352.948	46.65103121	110.8
Well-2	536944.791	3405054.521	1846.6701	1386.476	46.65103121	110.8
Well-2	536974.979	3405043.063	1895.5134	1420.004	46.65103121	110.8
Well-2	537005.168	3405031.606	1944.3567	1453.532	46.65103121	110.8
Well-2	537035.356	3405020.148	1993.2	1487.06	46.65103121	110.8
Well-2	537065.544	3405008.69	2042.0433	1520.588	46.65103121	110.8
Well-2	537073.586	3405005.638	2055.0552	1529.52	46.65036517	110.8
Well-2	537095.732	3404997.232	2090.8866	1554.116	46.65127308	110.8
Well-2	537125.92	3404985.775	2139.7299	1587.644	46.65103121	110.8
Well-2	537156.108	3404974.317	2188.5732	1621.172	46.65103121	110.8
Well-2	537186.296	3404962.859	2237.4165	1654.7	46.65103121	110.8
Well-2	537216.484	3404951.401	2286.2609	1688.228	46.65224923	110.8
Well-2	537246.672	3404939.944	2335.1042	1721.756	46.65103121	110.8
Well-2	537264.738	3404933.087	2364.3334	1741.82	46.65128765	110.8
Well-2	537276.861	3404928.486	2383.9475	1755.284	46.65064908	110.8
Well-2	537307.049	3404917.028	2432.7908	1788.812	46.65103121	110.8
Well-2	537329.908	3404908.352	2469.7761	1814.2	46.65144286	110.8
Well-2	537337.237	3404905.57	2481.6341	1822.34	46.64974727	110.8
Well-2	537362.294	3404896.06	2522.1768	1850.17	46.65129408	110.8
Well-2	537367.425	3404894.112	2530.4774	1855.868	46.64974727	110.8
Well-2	537377.943	3404890.12	2547.4955	1867.55	46.65059766	110.8
Well-2	537384.183	3404887.752	2557.5913	1874.48	46.65229563	110.8
Well-2	537397.613	3404882.655	2579.3207	1889.396	46.65078329	110.8
Well-2	537427.801	3404871.197	2628.164	1922.924	46.65103121	110.8
Well-2	537444.601	3404864.821	2655.345	1941.5822	46.65082397	110.8
Well-2	537457.989	3404859.739	2677.0073	1956.452	46.65129126	110.8
Well-2	537459.455	3404859.183	2679.3789	1958.08	46.64974727	110.8
Well-2	537488.177	3404848.281	2725.8506	1989.98	46.65109674	110.8
Well-2	537504.833	3404841.96	2752.7995	2008.4787	46.65134042	110.8
Well-2	537518.365	3404836.824	2774.6939	2023.508	46.65065063	110.8
Well-2	537548.553	3404825.366	2823.5372	2057.036	46.65103121	110.8
Well-2	537557.29	3404822.05	2837.6733	2066.7391	46.65373985	110.8
Well-2	537557.309	3404822.043	2837.703	2066.76	45.27508685	110.8
Well-2	537576.127	3404814.901	2868.1499	2087.66	46.65096198	110.8
Well-2	537578.742	3404813.908	2872.3805	2090.564	46.65202778	110.8
Well-2	537600.398	3404805.688	2907.421	2114.6166	46.65239049	110.8
Well-86	536030.235	3405416.801	0	-21.7	0	0
Well-86	536030.235	3405416.801	77	55.3	0	0
Well-86	536030.235	3405416.801	92.62	70.92	0	0
Well-86	536030.235	3405416.801	110	88.3	2.26E-06	0
Well-86	536030.058	3405417.181	134.1175	112.412	1.223660906	334.9
Well-86	536029.218	3405418.976	167.7203	145.94	3.823677807	334.9
Well-86	536029.023	3405419.394	173.0245	151.22	5.475208039	334.9
Well-86	536027.683	3405422.26	201.4892	179.468	7.074401225	334.9
Well-86	536025.438	3405427.061	235.5243	212.996	9.902882443	334.9
Well-86	536022.463	3405433.423	269.9345	246.524	13.00198952	334.9
